,tau
37471,13
37472,1
37473,24
37474,2
37475,0
37476,1
37477,7
37478,15
37479,1
37480,27
37481,11
37482,15
37483,0
37484,0
37485,0
37486,1
37487,14
37488,9
37489,17
37490,1
37491,4
37492,0
37493,8
37494,8
37495,8
37496,4
37497,13
37498,10
37499,8
37500,27
37501,0
37502,7
37503,9
37504,0
37505,0
37506,19
37507,0
37508,15
37509,14
37510,6
37511,0
37512,15
37513,8
37514,6
37515,36
37516,15
37517,48
37518,20
37519,2
37520,7
37521,38
37522,12
37523,0
37524,0
37525,12
37526,7
37527,17
37528,26
37529,0
37530,17
37531,13
37532,21
37533,23
37534,3
37535,22
37536,42
37537,24
37538,12
37539,16
37540,8
37541,14
37542,0
37543,26
37544,21
37545,0
37546,32
37547,16
37548,2
37549,27
37550,9
37551,0
37552,15
37553,9
37554,0
37555,1
37556,9
37557,2
37558,27
37559,3
37560,5
37561,9
37562,8
37563,9
37564,0
37565,20
37566,14
37567,0
37568,5
37569,2
37570,0
37571,0
37572,0
37573,0
37574,2
37575,6
37576,3
37577,9
37578,3
37579,0
37580,0
37581,16
37582,10
37583,28
37584,0
37585,12
37586,0
37587,16
37588,0
37589,0
37590,2
37591,2
37592,1
37593,11
37594,1
37595,0
37596,5
37597,5
37598,18
37599,0
37600,0
37601,0
37602,7
37603,22
37604,1
37605,33
37606,0
37607,23
37608,17
37609,0
37610,16
37611,20
37612,0
37613,7
37614,8
37615,16
37616,10
37617,16
37618,0
37619,39
37620,13
37621,0
37622,0
37623,24
37624,27
37625,12
37626,13
37627,18
37628,8
37629,14
37630,27
37631,0
37632,18
37633,0
37634,0
37635,0
37636,4
37637,22
37638,17
37639,43
37640,13
37641,25
37642,0
37643,9
37644,1
37645,15
37646,0
37647,0
37648,28
37649,10
37650,0
37651,19
37652,0
37653,1
37654,16
37655,10
37656,3
37657,1
37658,10
37659,6
37660,43
37661,10
37662,1
37663,3
37664,9
37665,1
37666,16
37667,4
37668,9
37669,3
37670,1
37671,1
37672,1
37673,0
37674,0
37675,3
37676,0
37677,17
37678,8
37679,4
37680,1
37681,3
37682,1
37683,1
37684,6
37685,6
37686,11
37687,13
37688,17
37689,1
37690,0
37691,15
37692,4
37693,9
37694,1
37695,12
37696,6
37697,29
37698,0
37699,7
37700,9
37701,11
37702,40
37703,1
37704,17
37705,17
37706,18
37707,17
37708,21
37709,11
37710,12
37711,5
37712,7
37713,18
37714,2
37715,1
37716,1
37717,29
37718,0
37719,14
37720,0
37721,1
37722,2
37723,0
37724,8
37725,5
37726,14
37727,15
37728,19
37729,9
37730,28
37731,19
37732,14
37733,5
37734,44
37735,24
37736,18
37737,25
37738,10
37739,23
37740,16
37741,28
37742,14
37743,0
37744,16
37745,34
37746,23
37747,26
37748,20
37749,4
37750,9
37751,10
37752,7
37753,2
37754,10
37755,1
37756,0
37757,4
37758,2
37759,0
37760,0
37761,2
37762,0
37763,0
37764,0
37765,16
37766,5
37767,13
37768,1
37769,4
37770,7
37771,0
37772,23
37773,0
37774,0
37775,22
37776,2
37777,2
37778,1
37779,13
37780,0
37781,1
37782,11
37783,1
37784,11
37785,0
37786,8
37787,0
37788,7
37789,18
37790,7
37791,0
37792,2
37793,17
37794,0
37795,11
37796,2
37797,0
37798,0
37799,8
37800,41
37801,10
37802,0
37803,3
37804,12
37805,18
37806,0
37807,17
37808,25
37809,12
37810,22
37811,9
37812,0
37813,18
37814,0
37815,19
37816,19
37817,14
37818,0
37819,21
37820,18
37821,6
37822,0
37823,27
37824,35
37825,2
37826,16
37827,15
37828,20
37829,17
37830,29
37831,10
37832,15
37833,6
37834,11
37835,0
37836,20
37837,19
37838,26
37839,24
37840,0
37841,29
37842,15
37843,24
37844,1
37845,0
37846,5
37847,45
37848,12
37849,8
37850,13
37851,12
37852,3
37853,0
37854,8
37855,6
37856,11
37857,5
37858,3
37859,1
37860,2
37861,8
37862,24
37863,31
37864,3
37865,3
37866,1
37867,0
37868,0
37869,23
37870,17
37871,5
37872,17
37873,3
37874,2
37875,3
37876,2
37877,2
37878,15
37879,8
37880,1
37881,0
37882,12
37883,6
37884,1
37885,10
37886,8
37887,3
37888,5
37889,11
37890,28
37891,19
37892,3
37893,9
37894,1
37895,0
37896,2
37897,1
37898,9
37899,1
37900,11
37901,18
37902,15
37903,4
37904,20
37905,26
37906,25
37907,42
37908,13
37909,9
37910,10
37911,19
37912,1
37913,9
37914,3
37915,1
37916,2
37917,13
37918,14
37919,20
37920,19
37921,13
37922,19
37923,27
37924,0
37925,16
37926,17
37927,16
37928,21
37929,30
37930,11
37931,16
37932,12
37933,7
37934,20
37935,36
37936,46
37937,18
37938,30
37939,16
37940,28
37941,0
37942,2
37943,7
37944,25
37945,0
37946,13
37947,21
37948,7
37949,22
37950,9
37951,0
37952,4
37953,3
37954,0
37955,4
37956,24
37957,12
37958,1
37959,4
37960,4
37961,8
37962,21
37963,31
37964,0
37965,6
37966,0
37967,10
37968,4
37969,0
37970,18
37971,3
37972,18
37973,4
37974,9
37975,13
37976,3
37977,3
37978,4
37979,4
37980,6
37981,11
37982,2
37983,1
37984,2
37985,18
37986,6
37987,2
37988,12
37989,20
37990,10
37991,9
37992,4
37993,25
37994,32
37995,9
37996,4
37997,7
37998,13
37999,2
38000,26
38001,3
38002,5
38003,10
38004,2
38005,10
38006,20
38007,27
38008,14
38009,8
38010,2
38011,43
38012,1
38013,1
38014,4
38015,14
38016,19
38017,5
38018,15
38019,1
38020,37
38021,14
38022,21
38023,17
38024,20
38025,20
38026,0
38027,18
38028,17
38029,22
38030,12
38031,31
38032,17
38033,13
38034,8
38035,16
38036,21
38037,31
38038,3
38039,28
38040,22
38041,29
38042,8
38043,19
38044,14
38045,26
38046,0
38047,47
38048,17
38049,3
38050,13
38051,0
38052,10
38053,4
38054,0
38055,10
38056,1
38057,0
38058,5
38059,5
38060,5
38061,0
38062,32
38063,7
38064,22
38065,4
38066,0
38067,13
38068,0
38069,5
38070,14
38071,11
38072,0
38073,1
38074,0
38075,5
38076,0
38077,5
38078,12
38079,11
38080,3
38081,7
38082,12
38083,10
38084,5
38085,2
38086,3
38087,23
38088,1
38089,0
38090,33
38091,21
38092,14
38093,0
38094,26
38095,1
38096,11
38097,0
38098,3
38099,10
38100,27
38101,6
38102,15
38103,38
38104,4
38105,15
38106,22
38107,2
38108,21
38109,9
38110,20
38111,6
38112,28
38113,44
38114,5
38115,14
38116,16
38117,4
38118,3
38119,8
38120,3
38121,11
38122,11
38123,32
38124,0
38125,4
38126,19
38127,1
38128,18
38129,23
38130,14
38131,18
38132,32
38133,13
38134,9
38135,27
38136,22
38137,18
38138,4
38139,29
38140,9
38141,15
38142,17
38143,23
38144,30
38145,20
38146,21
38147,48
38148,2
38149,15
38150,1
38151,0
38152,1
38153,0
38154,11
38155,6
38156,6
38157,0
38158,15
38159,6
38160,23
38161,24
38162,33
38163,6
38164,6
38165,5
38166,0
38167,14
38168,5
38169,0
38170,11
38171,0
38172,5
38173,5
38174,6
38175,0
38176,4
38177,1
38178,18
38179,13
38180,0
38181,2
38182,12
38183,11
38184,0
38185,3
38186,2
38187,6
38188,4
38189,0
38190,13
38191,27
38192,2
38193,11
38194,34
38195,22
38196,12
38197,15
38198,1
38199,2
38200,22
38201,2
38202,39
38203,5
38204,16
38205,23
38206,21
38207,0
38208,28
38209,0
38210,15
38211,7
38212,3
38213,5
38214,28
38215,6
38216,29
38217,0
38218,1
38219,7
38220,24
38221,10
38222,16
38223,33
38224,22
38225,45
38226,20
38227,2
38228,19
38229,24
38230,15
38231,33
38232,19
38233,10
38234,0
38235,31
38236,14
38237,19
38238,5
38239,49
38240,16
38241,0
38242,30
38243,10
38244,18
38245,12
38246,4
38247,23
38248,3
38249,0
38250,5
38251,3
38252,28
38253,14
38254,12
38255,2
38256,2
38257,7
38258,0
38259,0
38260,2
38261,3
38262,5
38263,1
38264,7
38265,0
38266,16
38267,1
38268,1
38269,6
38270,0
38271,7
38272,7
38273,1
38274,13
38275,1
38276,0
38277,3
38278,12
38279,0
38280,9
38281,4
38282,3
38283,12
38284,5
38285,14
38286,0
38287,19
38288,17
38289,0
38290,4
38291,13
38292,16
38293,35
38294,7
38295,0
38296,23
38297,0
38298,16
38299,0
38300,29
38301,25
38302,40
38303,32
38304,6
38305,23
38306,8
38307,11
38308,24
38309,4
38310,4
38311,29
38312,16
38313,6
38314,2
38315,7
38316,17
38317,4
38318,0
38319,29
38320,6
38321,22
38322,17
38323,20
38324,5
38325,6
38326,0
38327,21
38328,3
38329,6
38330,20
38331,16
38332,25
38333,34
38334,11
38335,23
38336,20
38337,15
38338,1
38339,34
38340,24
38341,50
38342,19
38343,17
38344,11
38345,31
38346,13
38347,0
38348,189
38349,8
38350,5
38351,1
38352,13
38353,2
38354,1
38355,2
38356,0
38357,0
38358,2
38359,0
38360,6
38361,29
38362,17
38363,0
38364,8
38365,0
38366,7
38367,13
38368,4
38369,1
38370,0
38371,8
38372,0
38373,7
38374,17
38375,13
38376,4
38377,3
38378,10
38379,15
38380,18
38381,13
38382,5
38383,36
38384,4
38385,17
38386,8
38387,8
38388,1
38389,14
38390,0
38391,14
38392,3
38393,3
38394,0
38395,4
38396,3
38397,8
38398,15
38399,1
38400,0
38401,18
38402,0
38403,0
38404,0
38405,0
38406,24
38407,0
38408,7
38409,7
38410,41
38411,24
38412,0
38413,5
38414,7
38415,1
38416,33
38417,12
38418,0
38419,25
38420,32
38421,9
38422,0
38423,16
38424,14
38425,5
38426,17
38427,7
38428,22
38429,4
38430,21
38431,26
38432,0
38433,35
38434,2
38435,20
38436,12
38437,1
38438,0
38439,35
38440,21
38441,25
38442,51
38443,0
38444,6
38445,18
38446,12
38447,21
38448,30
38449,17
38450,0
38451,14
38452,15
38453,5
38454,0
38455,15
38456,2
38457,2
38458,3
38459,0
38460,0
38461,18
38462,9
38463,18
38464,5
38465,14
38466,16
38467,3
38468,4
38469,9
38470,30
38471,4
38472,5
38473,2
38474,4
38475,0
38476,3
38477,19
38478,0
38479,14
38480,7
38481,5
38482,9
38483,16
38484,1
38485,3
38486,0
38487,6
38488,0
38489,1
38490,0
38491,37
38492,9
38493,6
38494,4
38495,18
38496,8
38497,5
38498,2
38499,11
38500,18
38501,1
38502,13
38503,8
38504,25
38505,10
38506,8
38507,34
38508,6
38509,8
38510,4
38511,6
38512,8
38513,26
38514,42
38515,31
38516,0
38517,6
38518,17
38519,1
38520,19
38521,15
38522,21
38523,17
38524,19
38525,2
38526,0
38527,18
38528,0
38529,23
38530,8
38531,5
38532,22
38533,3
38534,27
38535,33
38536,36
38537,22
38538,36
38539,2
38540,7
38541,22
38542,52
38543,26
38544,13
38545,15
38546,25
38547,13
38548,2
38549,0
38550,1
38551,16
38552,2
38553,0
38554,3
38555,4
38556,15
38557,1
38558,1
38559,5
38560,3
38561,1
38562,0
38563,1
38564,0
38565,4
38566,15
38567,1
38568,10
38569,19
38570,17
38571,10
38572,1
38573,2
38574,0
38575,19
38576,6
38577,9
38578,7
38579,12
38580,7
38581,1
38582,10
38583,5
38584,5
38585,6
38586,6
38587,4
38588,38
38589,10
38590,0
38591,16
38592,19
38593,19
38594,0
38595,1
38596,6
38597,3
38598,4
38599,3
38600,0
38601,0
38602,0
38603,27
38604,0
38605,9
38606,14
38607,19
38608,34
38609,16
38610,32
38611,3
38612,7
38613,0
38614,26
38615,9
38616,2
38617,7
38618,9
38619,35
38620,11
38621,7
38622,23
38623,1
38624,22
38625,2
38626,9
38627,19
38628,24
38629,4
38630,6
38631,18
38632,23
38633,28
38634,14
38635,20
38636,37
38637,23
38638,37
38639,8
38640,3
38641,14
38642,16
38643,20
38644,53
38645,26
38646,9
38647,1
38648,43
38649,39
38650,18
38651,17
38652,0
38653,20
38654,0
38655,0
38656,5
38657,0
38658,4
38659,2
38660,5
38661,6
38662,0
38663,17
38664,7
38665,0
38666,0
38667,1
38668,0
38669,1
38670,1
38671,20
38672,3
38673,7
38674,7
38675,6
38676,5
38677,0
38678,8
38679,0
38680,0
38681,6
38682,2
38683,0
38684,13
38685,11
38686,0
38687,0
38688,8
38689,26
38690,4
38691,5
38692,7
38693,13
38694,0
38695,0
38696,2
38697,0
38698,11
38699,3
38700,8
38701,8
38702,9
38703,4
38704,17
38705,20
38706,23
38707,28
38708,24
38709,35
38710,3
38711,0
38712,3
38713,10
38714,0
38715,27
38716,36
38717,10
38718,27
38719,9
38720,10
38721,8
38722,15
38723,38
38724,21
38725,33
38726,0
38727,10
38728,5
38729,25
38730,20
38731,7
38732,29
38733,24
38734,15
38735,12
38736,19
38737,24
38738,9
38739,2
38740,15
38741,4
38742,17
38743,21
38744,10
38745,27
38746,2
38747,38
38748,1
38749,0
38750,7
38751,0
38752,1
38753,5
38754,6
38755,6
38756,1
38757,0
38758,1
38759,0
38760,4
38761,18
38762,18
38763,8
38764,14
38765,3
38766,1
38767,1
38768,1
38769,21
38770,12
38771,0
38772,4
38773,7
38774,0
38775,19
38776,8
38777,6
38778,2
38779,40
38780,12
38781,0
38782,14
38783,0
38784,0
38785,3
38786,6
38787,0
38788,3
38789,8
38790,11
38791,1
38792,8
38793,0
38794,12
38795,7
38796,0
38797,21
38798,4
38799,5
38800,25
38801,0
38802,36
38803,21
38804,9
38805,9
38806,18
38807,24
38808,9
38809,4
38810,37
38811,29
38812,41
38813,28
38814,0
38815,13
38816,11
38817,4
38818,10
38819,8
38820,5
38821,3
38822,11
38823,20
38824,22
38825,8
38826,6
38827,11
38828,26
38829,21
38830,1
38831,8
38832,30
38833,16
38834,25
38835,11
38836,10
38837,25
38838,39
38839,16
38840,18
38841,3
38842,28
38843,22
38844,13
38845,16
38846,5
38847,39
38848,34
38849,3
38850,11
38851,0
38852,4
38853,19
38854,1
38855,0
38856,0
38857,0
38858,13
38859,0
38860,0
38861,5
38862,0
38863,0
38864,7
38865,0
38866,7
38867,13
38868,2
38869,1
38870,0
38871,22
38872,5
38873,9
38874,1
38875,2
38876,2
38877,5
38878,13
38879,10
38880,15
38881,4
38882,2
38883,6
38884,4
38885,8
38886,22
38887,9
38888,9
38889,7
38890,7
38891,0
38892,1
38893,13
38894,19
38895,7
38896,7
38897,6
38898,2
38899,9
38900,5
38901,5
38902,37
38903,19
38904,10
38905,29
38906,12
38907,10
38908,22
38909,30
38910,14
38911,25
38912,5
38913,26
38914,42
38915,12
38916,4
38917,11
38918,9
38919,38
38920,10
38921,4
38922,6
38923,40
38924,12
38925,16
38926,7
38927,12
38928,27
38929,22
38930,17
38931,9
38932,11
38933,31
38934,26
38935,23
38936,2
38937,17
38938,26
38939,21
38940,17
38941,29
38942,23
38943,14
38944,4
38945,6
38946,19
38947,40
38948,9
38949,0
38950,12
38951,1
38952,1
38953,0
38954,14
38955,1
38956,1
38957,8
38958,6
38959,10
38960,23
38961,1
38962,2
38963,6
38964,14
38965,0
38966,1
38967,0
38968,19
38969,2
38970,3
38971,3
38972,35
38973,0
38974,1
38975,1
38976,6
38977,6
38978,10
38979,11
38980,23
38981,10
38982,7
38983,9
38984,3
38985,8
38986,20
38987,10
38988,5
38989,0
38990,8
38991,2
38992,5
38993,8
38994,3
38995,2
38996,8
38997,14
38998,7
38999,3
39000,6
39001,11
39002,20
39003,24
39004,20
39005,7
39006,6
39007,10
39008,5
39009,5
39010,13
39011,12
39012,38
39013,6
39014,23
39015,31
39016,26
39017,13
39018,10
39019,43
39020,5
39021,15
39022,11
39023,11
39024,24
39025,0
39026,8
39027,0
39028,13
39029,28
39030,23
39031,18
39032,12
39033,3
39034,27
39035,13
39036,18
39037,41
39038,32
39039,41
39040,27
39041,22
39042,18
39043,30
39044,30
39045,15
39046,7
39047,10
39048,17
39049,0
39050,0
39051,15
39052,9
39053,4
39054,0
39055,9
39056,0
39057,4
39058,2
39059,2
39060,1
39061,2
39062,7
39063,9
39064,2
39065,0
39066,7
39067,1
39068,7
39069,0
39070,1
39071,2
39072,24
39073,7
39074,4
39075,39
39076,3
39077,0
39078,9
39079,0
39080,11
39081,6
39082,9
39083,13
39084,0
39085,11
39086,21
39087,6
39088,3
39089,10
39090,0
39091,11
39092,12
39093,4
39094,8
39095,15
39096,2
39097,3
39098,1
39099,8
39100,1
39101,11
39102,6
39103,21
39104,21
39105,7
39106,6
39107,8
39108,25
39109,16
39110,1
39111,13
39112,39
39113,7
39114,14
39115,27
39116,24
39117,18
39118,40
39119,14
39120,12
39121,11
39122,8
39123,42
39124,12
39125,9
39126,14
39127,29
39128,13
39129,19
39130,24
39131,1
39132,19
39133,19
39134,42
39135,14
39136,4
39137,32
39138,33
39139,28
39140,31
39141,25
39142,7
39143,31
39144,11
39145,23
39146,16
39147,28
39148,6
39149,0
39150,12
39151,5
39152,13
39153,3
39154,4
39155,1
39156,5
39157,5
39158,3
39159,2
39160,1
39161,8
39162,10
39163,1
39164,0
39165,8
39166,0
39167,1
39168,0
39169,9
39170,8
39171,0
39172,10
39173,10
39174,16
39175,25
39176,4
39177,1
39178,1
39179,12
39180,22
39181,0
39182,7
39183,11
39184,10
39185,9
39186,2
39187,9
39188,12
39189,7
39190,1
39191,14
39192,3
39193,3
39194,5
39195,12
39196,16
39197,3
39198,3
39199,4
39200,7
39201,0
39202,22
39203,13
39204,7
39205,9
39206,0
39207,12
39208,2
39209,26
39210,40
39211,8
39212,14
39213,15
39214,13
39215,28
39216,19
39217,11
39218,41
39219,12
39220,12
39221,9
39222,22
39223,43
39224,17
39225,0
39226,10
39227,20
39228,30
39229,15
39230,14
39231,25
39232,20
39233,32
39234,20
39235,15
39236,8
39237,5
39238,2
39239,34
39240,29
39241,43
39242,24
39243,32
39244,13
39245,26
39246,8
39247,29
39248,13
39249,17
39250,4
39251,5
39252,6
39253,2
39254,5
39255,10
39256,3
39257,17
39258,13
39259,1
39260,6
39261,0
39262,4
39263,11
39264,2
39265,0
39266,0
39267,1
39268,9
39269,0
39270,1
39271,6
39272,0
39273,14
39274,9
39275,4
39276,17
39277,0
39278,15
39279,2
39280,7
39281,11
39282,8
39283,12
39284,10
39285,10
39286,8
39287,2
39288,23
39289,3
39290,4
39291,15
39292,4
39293,13
39294,7
39295,4
39296,6
39297,1
39298,5
39299,2
39300,23
39301,0
39302,13
39303,8
39304,0
39305,18
39306,3
39307,10
39308,16
39309,0
39310,15
39311,0
39312,27
39313,0
39314,12
39315,0
39316,0
39317,8
39318,18
39319,16
39320,14
39321,13
39322,23
39323,9
39324,25
39325,3
39326,31
39327,21
39328,16
39329,15
39330,0
39331,33
39332,21
39333,26
39334,21
39335,33
39336,0
39337,44
39338,35
39339,6
39340,14
39341,44
39342,9
39343,3
39344,30
39345,20
39346,27
39347,30
39348,11
39349,9
39350,0
39351,0
39352,11
39353,8
39354,6
39355,3
39356,9
39357,8
39358,6
39359,5
39360,7
39361,5
39362,14
39363,18
39364,11
39365,3
39366,4
39367,12
39368,1
39369,12
39370,0
39371,5
39372,1
39373,1
39374,10
39375,16
39376,1
39377,0
39378,0
39379,0
39380,0
39381,0
39382,14
39383,14
39384,5
39385,5
39386,13
39387,0
39388,10
39389,0
39390,1
39391,5
39392,11
39393,16
39394,24
39395,0
39396,9
39397,4
39398,13
39399,3
39400,0
39401,7
39402,9
39403,24
39404,10
39405,1
39406,36
39407,34
39408,0
39409,45
39410,0
39411,6
39412,26
39413,31
39414,17
39415,4
39416,14
39417,19
39418,0
39419,0
39420,10
39421,15
39422,11
39423,12
39424,28
39425,0
39426,22
39427,32
39428,0
39429,17
39430,0
39431,16
39432,1
39433,0
39434,34
39435,15
39436,0
39437,1
39438,0
39439,11
39440,0
39441,31
39442,27
39443,4
39444,45
39445,22
39446,0
39447,22
39448,24
39449,2
39450,0
39451,6
39452,1
39453,17
39454,12
39455,7
39456,1
39457,0
39458,12
39459,0
39460,7
39461,11
39462,1
39463,0
39464,13
39465,10
39466,5
39467,17
39468,14
39469,9
39470,6
39471,1
39472,0
39473,2
39474,6
39475,9
39476,12
39477,1
39478,13
39479,14
39480,19
39481,17
39482,2
39483,16
39484,1
39485,6
39486,15
39487,10
39488,2
39489,15
39490,6
39491,9
39492,4
39493,6
39494,11
39495,14
39496,10
39497,5
39498,0
39499,1
39500,32
39501,16
39502,2
39503,37
39504,35
39505,18
39506,27
39507,14
39508,46
39509,1
39510,20
39511,25
39512,20
39513,3
39514,2
39515,2
39516,15
39517,3
39518,18
39519,17
39520,15
39521,1
39522,11
39523,1
39524,2
39525,13
39526,23
39527,0
39528,33
39529,17
39530,18
39531,35
39532,0
39533,1
39534,10
39535,12
39536,23
39537,1
39538,8
39539,32
39540,29
39541,16
39542,46
39543,25
39544,11
39545,28
39546,23
39547,5
39548,7
39549,5
39550,16
39551,1
39552,13
39553,19
39554,13
39555,3
39556,8
39557,14
39558,7
39559,10
39560,18
39561,1
39562,1
39563,6
39564,1
39565,11
39566,9
39567,1
39568,8
39569,0
39570,2
39571,4
39572,12
39573,4
39574,7
39575,0
39576,2
39577,8
39578,16
39579,2
39580,5
39581,7
39582,10
39583,15
39584,11
39585,11
39586,1
39587,6
39588,7
39589,1
39590,1
39591,1
39592,13
39593,1
39594,7
39595,2
39596,7
39597,3
39598,12
39599,12
39600,12
39601,15
39602,3
39603,29
39604,28
39605,9
39606,24
39607,0
39608,13
39609,19
39610,17
39611,3
39612,0
39613,47
39614,0
39615,0
39616,16
39617,0
39618,33
39619,0
39620,0
39621,0
39622,12
39623,0
39624,0
39625,36
39626,14
39627,24
39628,0
39629,34
39630,0
39631,36
39632,18
39633,19
39634,6
39635,38
39636,24
39637,0
39638,1
39639,33
39640,0
39641,2
39642,30
39643,17
39644,47
39645,26
39646,2
39647,11
39648,26
39649,13
39650,0
39651,9
39652,4
39653,16
39654,8
39655,3
39656,8
39657,13
39658,7
39659,12
39660,11
39661,3
39662,14
39663,6
39664,14
39665,3
39666,9
39667,0
39668,12
39669,5
39670,9
39671,7
39672,6
39673,2
39674,8
39675,15
39676,2
39677,16
39678,8
39679,21
39680,1
39681,0
39682,0
39683,0
39684,3
39685,3
39686,4
39687,19
39688,1
39689,4
39690,8
39691,17
39692,2
39693,6
39694,17
39695,18
39696,0
39697,2
39698,2
39699,0
39700,10
39701,14
39702,30
39703,29
39704,13
39705,4
39706,1
39707,48
39708,25
39709,34
39710,7
39711,27
39712,17
39713,7
39714,0
39715,22
39716,1
39717,5
39718,3
39719,13
39720,37
39721,18
39722,16
39723,18
39724,20
39725,20
39726,15
39727,25
39728,35
39729,19
39730,0
39731,7
39732,1
39733,12
39734,25
39735,4
39736,27
39737,20
39738,31
39739,48
39740,3
39741,2
39742,0
39743,4
39744,3
39745,39
39746,1
39747,34
39748,37
39749,18
39750,4
39751,12
39752,4
39753,8
39754,10
39755,14
39756,4
39757,1
39758,16
39759,10
39760,13
39761,6
39762,1
39763,1
39764,0
39765,1
39766,6
39767,2
39768,3
39769,1
39770,1
39771,12
39772,15
39773,9
39774,13
39775,9
39776,8
39777,10
39778,3
39779,18
39780,5
39781,2
39782,9
39783,9
39784,5
39785,9
39786,17
39787,9
39788,19
39789,4
39790,1
39791,14
39792,3
39793,1
39794,1
39795,15
39796,3
39797,15
39798,1
39799,17
39800,15
39801,31
39802,14
39803,4
39804,30
39805,5
39806,49
39807,6
39808,26
39809,11
39810,10
39811,28
39812,1
39813,15
39814,2
39815,35
39816,19
39817,4
39818,23
39819,8
39820,40
39821,4
39822,21
39823,19
39824,3
39825,19
39826,0
39827,16
39828,36
39829,26
39830,38
39831,20
39832,8
39833,0
39834,13
39835,2
39836,28
39837,6
39838,35
39839,49
39840,21
39841,5
39842,4
39843,26
39844,5
39845,14
39846,17
39847,32
39848,8
39849,2
39850,21
39851,11
39852,13
39853,4
39854,10
39855,0
39856,4
39857,0
39858,14
39859,0
39860,2
39861,7
39862,5
39863,16
39864,15
39865,0
39866,0
39867,13
39868,0
39869,11
39870,5
39871,6
39872,1
39873,6
39874,9
39875,14
39876,11
39877,5
39878,10
39879,19
39880,10
39881,18
39882,6
39883,5
39884,10
39885,1
39886,2
39887,0
39888,3
39889,2
39890,17
39891,16
39892,0
39893,16
39894,18
39895,7
39896,9
39897,10
39898,3
39899,18
39900,5
39901,3
39902,5
39903,41
39904,15
39905,50
39906,6
39907,1
39908,31
39909,29
39910,36
39911,15
39912,16
39913,16
39914,5
39915,7
39916,32
39917,12
39918,24
39919,11
39920,1
39921,27
39922,18
39923,20
39924,22
39925,20
39926,1
39927,0
39928,17
39929,37
39930,27
39931,0
39932,39
39933,21
39934,9
39935,27
39936,33
39937,29
39938,0
39939,36
39940,50
39941,6
39942,5
39943,6
39944,22
39945,4
39946,7
39947,14
39948,3
39949,11
39950,9
39951,7
39952,12
39953,10
39954,12
39955,3
39956,13
39957,3
39958,6
39959,1
39960,10
39961,8
39962,17
39963,14
39964,5
